Year,Round,SessionType,DriverNumber,Driver,LapNumber,TimeInLap,Time,Throttle,Brake,DRS,RPM,Speed,X,Y,Z,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,FreshTyre,Corner,Speed_ms,Acceleration,Accel_Type
2025,22,Q,1,VER,1.0,65.406,0 days 00:01:05.406000,79.982144,False,9,11250.0822144,185.982144,1147.0,14258.0,6021.0,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,51.66170666666667,4.960320320320174,Acceleration
2025,22,Q,1,VER,1.0,65.575,0 days 00:01:05.575000,83.0,False,9,11439.0,189.0,1067.4543908422625,14258.850547028858,6022.174434181575,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,52.5,4.96031558185413,Acceleration
2025,22,Q,1,VER,1.0,65.735,0 days 00:01:05.735000,88.0,False,9,11592.0,194.0,996.0600898872032,14259.699713979931,6023.43600810246,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,53.888888888888886,8.68055555555572,Acceleration
2025,22,Q,1,VER,1.0,65.846,0 days 00:01:05.846000,86.33499904,False,9,11750.73009152,197.33000192,947.0,14260.0,6024.0,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,54.81388942222222,8.33333813813781,Acceleration
2025,22,Q,1,VER,1.0,65.935,0 days 00:01:05.935000,85.0,False,9,11878.0,200.0,907.853704968378,14260.054262973536,6024.248330062944,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,55.55555555555556,8.333327340824166,Acceleration
2025,22,Q,1,VER,1.0,66.174,0 days 00:01:06.174000,83.0,False,9,10477.0,205.0,798.9022908833224,14259.812597451217,6024.553374568064,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,56.94444444444444,5.8112505811249395,Acceleration
2025,22,Q,1,VER,1.0,66.246,0 days 00:01:06.246000,84.08,False,9,10558.36,206.44,761.0,14260.0,6025.0,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,57.34444444444444,5.555555555556422,Acceleration
2025,22,Q,1,VER,1.0,66.374,0 days 00:01:06.374000,86.0,False,9,10703.0,209.0,686.8522521546486,14260.712352260636,6026.307234643877,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,58.05555555555556,5.5555555555555864,Acceleration
2025,22,Q,1,VER,1.0,66.446,0 days 00:01:06.446000,55.04,False,9,10502.48,210.08,644.0,14261.0,6027.0,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,58.355555555555554,4.166666666666469,Acceleration
2025,22,Q,1,VER,1.0,66.574,0 days 00:01:06.574000,0.0,True,9,10146.0,212.0,568.9914417814239,14260.977788229946,6027.77743168167,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,58.888888888888886,4.166666666666648,Acceleration
